model	subset	seed	position	c_begin	c_end	strategy	layer_range	gamma	w	step_acc_val@1	agent_acc_val@1	step_acc_val@3	agent_acc_val@3	step_acc_test@1	agent_acc_test@1	step_acc_test@3	agent_acc_test@3
deepseek-8b	arc	18	act/13	0	3	backprop	0-8	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	0-8	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	0-8	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	8-16	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	8-16	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	8-16	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	8-16	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	8-16	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	8-16	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	8-16	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	8-16	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	8-16	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	8-16	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	8-16	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	8-16	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	8-16	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	8-16	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	8-16	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	8-16	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	8-16	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	8-16	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	16-24	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	16-24	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	16-24	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	16-24	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	16-24	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	16-24	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	16-24	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	16-24	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	16-24	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	16-24	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	16-24	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	16-24	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	16-24	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	16-24	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	16-24	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	16-24	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	16-24	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	16-24	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	24-32	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	24-32	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	24-32	0.0	1	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	24-32	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	24-32	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	24-32	0.0	2	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	24-32	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	24-32	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	24-32	0.0	3	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	24-32	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	24-32	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	24-32	0.0	4	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	24-32	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	24-32	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	24-32	0.0	5	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	backprop	24-32	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-strong	24-32	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/13	0	3	succ-near	24-32	0.0	all	0.8524590163934426	0.8688524590163934	0.8688524590163934	0.9180327868852459	0.881578947368421	0.9210526315789473	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	17	act/12	0	2	base	-	0.0	-	0.819672131147541	0.8852459016393442	0.9016393442622951	0.9016393442622951	0.875	0.881578947368421	0.9013157894736842	0.9013157894736842
deepseek-8b	arc	17	act/12	0	18	base	-	0.0	-	0.8360655737704918	0.8852459016393442	0.8688524590163934	0.8852459016393442	0.875	0.8881578947368421	0.9144736842105263	0.8947368421052632
deepseek-8b	arc	17	act/12	0	19	base	-	0.0	-	0.8360655737704918	0.8852459016393442	0.8688524590163934	0.8852459016393442	0.875	0.8881578947368421	0.9144736842105263	0.8947368421052632
deepseek-8b	arc	17	act/16	0	17	base	-	0.0	-	0.8360655737704918	0.8032786885245902	0.8688524590163934	0.9344262295081968	0.875	0.875	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	17	act/16	0	18	base	-	0.0	-	0.8360655737704918	0.8032786885245902	0.8688524590163934	0.9344262295081968	0.875	0.875	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	17	act/16	0	19	base	-	0.0	-	0.8360655737704918	0.8032786885245902	0.8688524590163934	0.9344262295081968	0.875	0.875	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	17	act/16	0	20	base	-	0.0	-	0.8360655737704918	0.8032786885245902	0.8688524590163934	0.9344262295081968	0.875	0.875	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	17	act/9	0	3	base	-	0.0	-	0.819672131147541	0.9016393442622951	0.8688524590163934	0.9180327868852459	0.875	0.8881578947368421	0.9144736842105263	0.9078947368421053
deepseek-8b	arc	18	act/10	0	2	base	-	0.0	-	0.7540983606557377	0.8360655737704918	0.8524590163934426	0.8852459016393442	0.875	0.9078947368421053	0.9013157894736842	0.9342105263157895
deepseek-8b	arc	18	act/10	0	4	base	-	0.0	-	0.7540983606557377	0.8524590163934426	0.8688524590163934	0.9016393442622951	0.875	0.9144736842105263	0.9144736842105263	0.9276315789473685
deepseek-8b	arc	18	act/12	0	1	base	-	0.0	-	0.819672131147541	0.8360655737704918	0.8688524590163934	0.9016393442622951	0.875	0.9078947368421053	0.9013157894736842	0.9144736842105263
deepseek-8b	arc	18	act/12	0	3	base	-	0.0	-	0.8524590163934426	0.8852459016393442	0.8688524590163934	0.9016393442622951	0.875	0.9144736842105263	0.9144736842105263	0.9210526315789473
deepseek-8b	arc	18	act/12	0	5	base	-	0.0	-	0.8524590163934426	0.8852459016393442	0.8524590163934426	0.9016393442622951	0.875	0.9144736842105263	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	18	act/12	0	6	base	-	0.0	-	0.8360655737704918	0.8524590163934426	0.8524590163934426	0.9016393442622951	0.875	0.9144736842105263	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	18	act/12	0	7	base	-	0.0	-	0.8360655737704918	0.8524590163934426	0.8524590163934426	0.9016393442622951	0.875	0.9144736842105263	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	18	act/12	0	8	base	-	0.0	-	0.8360655737704918	0.8524590163934426	0.8360655737704918	0.8688524590163934	0.875	0.9144736842105263	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	18	act/12	0	9	base	-	0.0	-	0.8360655737704918	0.8524590163934426	0.8360655737704918	0.8688524590163934	0.875	0.9144736842105263	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	18	act/12	0	10	base	-	0.0	-	0.8360655737704918	0.8524590163934426	0.8360655737704918	0.8688524590163934	0.875	0.9144736842105263	0.9144736842105263	0.9144736842105263
deepseek-8b	arc	18	act/13	0	1	base	-	0.0	-	0.8360655737704918	0.8524590163934426	0.8688524590163934	0.8852459016393442	0.875	0.9013157894736842	0.9210526315789473	0.9276315789473685
deepseek-8b	arc	18	act/13	0	4	base	-	0.0	-	0.8360655737704918	0.8688524590163934	0.8688524590163934	0.9016393442622951	0.875	0.9144736842105263	0.9144736842105263	0.9276315789473685
deepseek-8b	arc	18	act/14	0	3	base	-	0.0	-	0.8360655737704918	0.8688524590163934	0.8688524590163934	0.9344262295081968	0.875	0.9144736842105263	0.9013157894736842	0.9342105263157895
deepseek-8b	arc	18	act/14	0	4	base	-	0.0	-	0.8524590163934426	0.8852459016393442	0.8852459016393442	0.9180327868852459	0.875	0.9078947368421053	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	act/15	0	4	base	-	0.0	-	0.8032786885245902	0.819672131147541	0.8688524590163934	0.9016393442622951	0.875	0.9078947368421053	0.9013157894736842	0.9276315789473685
deepseek-8b	arc	18	act/15	0	8	base	-	0.0	-	0.819672131147541	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	9	base	-	0.0	-	0.819672131147541	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9342105263157895
deepseek-8b	arc	18	act/15	0	10	base	-	0.0	-	0.819672131147541	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	11	base	-	0.0	-	0.819672131147541	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	12	base	-	0.0	-	0.819672131147541	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	13	base	-	0.0	-	0.819672131147541	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	14	base	-	0.0	-	0.819672131147541	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	15	base	-	0.0	-	0.819672131147541	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	16	base	-	0.0	-	0.819672131147541	0.8688524590163934	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	17	base	-	0.0	-	0.819672131147541	0.8688524590163934	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	18	base	-	0.0	-	0.819672131147541	0.8688524590163934	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	19	base	-	0.0	-	0.8032786885245902	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/15	0	20	base	-	0.0	-	0.8032786885245902	0.8524590163934426	0.8852459016393442	0.9180327868852459	0.875	0.9210526315789473	0.8947368421052632	0.9276315789473685
deepseek-8b	arc	18	act/9	0	3	base	-	0.0	-	0.8032786885245902	0.8852459016393442	0.8852459016393442	0.9180327868852459	0.875	0.9144736842105263	0.9078947368421053	0.9276315789473685
deepseek-8b	arc	18	ens-mid3	0	10	base	-	0.0	-	0.8032786885245902	0.8360655737704918	0.8852459016393442	0.9344262295081968	0.875	0.9078947368421053	0.9013157894736842	0.9407894736842105
deepseek-8b	arc	18	ens-mid3	0	11	base	-	0.0	-	0.8032786885245902	0.8360655737704918	0.8852459016393442	0.9508196721311475	0.875	0.9078947368421053	0.8947368421052632	0.9407894736842105
deepseek-8b	arc	17	act/12	0	20	base	-	0.0	-	0.8360655737704918	0.8852459016393442	0.8688524590163934	0.8852459016393442	0.868421052631579	0.8881578947368421	0.9144736842105263	0.8947368421052632
deepseek-8b	arc	17	act/13	0	2	base	-	0.0	-	0.8688524590163934	0.8688524590163934	0.8852459016393442	0.9016393442622951	0.868421052631579	0.875	0.9013157894736842	0.9078947368421053
deepseek-8b	arc	17	act/14	0	1	base	-	0.0	-	0.819672131147541	0.8688524590163934	0.8852459016393442	0.9016393442622951	0.868421052631579	0.881578947368421	0.9144736842105263	0.9078947368421053
deepseek-8b	arc	17	act/14	0	2	base	-	0.0	-	0.8360655737704918	0.8524590163934426	0.8852459016393442	0.9016393442622951	0.868421052631579	0.875	0.9078947368421053	0.9078947368421053
deepseek-8b	arc	17	act/14	0	3	base	-	0.0	-	0.819672131147541	0.8688524590163934	0.8360655737704918	0.9180327868852459	0.868421052631579	0.875	0.9144736842105263	0.9210526315789473
